100
 -1.3112368222317 3.05445446146941
 -1.18084192156169 3.2026952109489
 -1.31786851718686 2.88913768742942
 -1.50357802721903 3.46463318923276
 -1.46226396819012 3.49006369310796
 -1.77395566111683 3.53281069036811
 -1.58329636598704 3.45802947672192
 -1.4146213179481 3.85036842928615
 -1.17347691181189 3.81191420563327
 -1.08267505748716 3.92139843981037
 -1.41722298460544 3.50086173794325
 -1.66180722650006 3.93522677670438
 -1.36838808985725 4.2243437123992
 -1.45689906906278 3.7661800548733
 -1.62117111483901 3.77176805335284
 -2.05667361970354 4.13014864754588
 -1.84307687567164 3.99681489590283
 -1.92830122010255 3.93465858140606
 -1.76181569319081 4.01237249226117
 -2.02529650940206 4.52977318841181
 -1.87568750745383 4.299671960717
 -1.82992860052213 4.63331719382436
 -1.79903630802634 4.68648978693436
 -2.23556932017191 4.57005876109171
 -2.13713691324512 4.63016410212737
 -1.96619524510094 4.58321212409546
 -2.43123169274206 4.77850978611916
 -2.51643163674528 4.77792919938755
 -2.31003174748722 5.00379558200132
 -2.35797680508247 5.34785489907257
 -2.32462119928004 5.51990404993908
 -2.3349085071662 5.52469354183444
 -2.60343946213774 5.79362985065052
 -2.55018471403192 5.87863721004318
 -2.55696551469937 6.12792624607303
 -2.53846749609916 5.87502765334891
 -2.57204648440671 6.17039025731492
 -2.90648727919603 6.44736846673525
 -3.022485019546 5.92064570108665
 -2.9813547166056 6.27516190223598
 -3.03380507188488 6.11877220099743
 -2.70406187998343 6.14575746349561
 -3.04971400398642 6.4201702677493
 -3.26134069169318 6.54250153420819
 -3.53289991721096 6.98680509090092
 -3.30662650671125 7.24805594408631
 -3.38978183894266 7.37846457594642
 -3.51812762277457 7.3696206333205
 -3.29403338586032 7.50878097362767
 -3.5185838082989 7.47381143469807
 -3.4840502392735 7.73599690745035
 -3.64739563333776 7.84664116813733
 -3.6435996445389 8.1846210209492
 -3.37571118810378 8.15012182818292
 -3.24647125688327 8.43890143795509
 -3.60812471950665 8.44661408222665
 -3.40115814959644 8.5052955914581
 -3.65316069021424 8.75834905591329
 -3.75665451208443 8.64136558847173
 -3.68847007183854 8.90752775482836
 -3.98837564571867 9.23112070904798
 -4.10126681252717 9.3650499841899
 -4.17913322655295 9.44170746398772
 -3.76790962900344 9.56215713316184
 -3.91972534140568 9.24019430868945
 -4.04104585790236 9.09843531599986
 -3.72112255981371 9.50683000262241
 -3.90470320549296 9.89346728030876
 -4.5668738568331 9.87248720069089
 -4.07106917364539 10.2148743105618
 -4.11494386469553 10.1834193038788
 -4.12252384878619 10.3319125875737
 -4.35281607763816 10.5148549796559
 -4.31862922599998 10.8015124545271
 -4.7433116147536 11.2010253021165
 -4.93531767342049 11.3341115377069
 -5.17459468423179 11.3460629450974
 -5.21310280977189 11.3492898633319
 -5.43063839492691 11.6323905116851
 -5.16452610629386 11.4155238150159
 -5.32337678808473 11.4295103541245
 -5.40731537219592 11.716576123091
 -5.26096785525304 11.6977526683485
 -5.14062953068388 12.1676097562834
 -5.34778083933244 11.6795576734845
 -5.28673905730339 11.9946422147231
 -5.29813104472041 11.9202142873615
 -5.52583985863003 12.1198024872054
 -5.34731702593164 12.6396076782783
 -5.4308495174137 12.7045461177656
 -5.74374015270827 12.8847311081838
 -5.47139763530352 12.7807494978094
 -5.70252008086239 13.1944817465382
 -5.78573701298091 13.2160604563087
 -5.81577139983498 13.0020585013642
 -5.75998162986483 12.8745793253432
 -6.09326684844694 13.037394682276
 -6.05343255791713 13.1331797169505
 -6.25115479362752 12.9688423961153
 -6.52454592352636 13.3655802454826
